Produktbereich;Produktbereich-Bez;Teilplan;Teilplan-Bez;Produkt;Produkt-Bez;Aufwand/Ertrag;Ergebnisgliederungscode;Ergebnisgliederung-Bez;Sachkonto;Sachkonto-Bez;Betrag;Datum
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Ertrag;06;Kostenerstattungen und Kostenumlagen;44800010;Erstattungen vom Bund;236000,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Ertrag;06;Kostenerstattungen und Kostenumlagen;44800050;Personalkostenerstattungen vom Bund;110800,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Ertrag;06;Kostenerstattungen und Kostenumlagen;44860000;Erstattungen von sonst. öffentl. Sonderrechnungen;20000,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Ertrag;07;Sonstige ordentliche Erträge;45821100;Ertr. a.d. Auflös./Herabsetzung d. Pensionsrückst.;400,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;11;Personalaufwendungen;50110000;Beamtinnen und Beamte;-9200,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-270900,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;11;Personalaufwendungen;50211000;Zuführung zur Versorgungsrücklage - Dienstbezüge;-400,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-17500,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-56700,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;11;Personalaufwendungen;50410000;Beihilfen/ Unterstützungsleist. u.dgl. f.Beschäft.;-400,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;11;Personalaufwendungen;50510000;Zuführungen zu Pensionsrückstellungen n. beamten-;-2400,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;11;Personalaufwendungen;50610000;Zuführungen zur Beihilferückst. f. Beschäftigte;-800,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;12;Versorgungsaufwendungen;51110000;Beamtinnen und Beamte;-4600,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;12;Versorgungsaufwendungen;51410000;Beihilfen, Unterstützungsleistungen für Ver-;-600,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;12;Versorgungsaufwendungen;51610000;Zuführungen zu Beihilferückstellungen für;-400,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52111001;Unterhaltung der Gebäude (nutzerbedingte Verbesse-;-218800,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52620000;Aus- und Fortbildung, Umschulung;-1400,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710300;Softwarepflege u.-updates, fachspezif. Anwendungen;-6800,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52711100;Beschaffg. für FW Büroausstattung;-400,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52911100;Spezielle Zweckausgaben der Verw.zweige (allgem.);-423400,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;15;Transferaufwendungen;53180000;Zuschüsse an übrige Bereiche;-22000,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;162;Sonstige ordentliche Aufwendungen;54111000;Personalnebenaufwendungen;-100,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;162;Sonstige ordentliche Aufwendungen;54310100;Bürobedarf;-2800,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;162;Sonstige ordentliche Aufwendungen;54310201;Postgebühren allgemein;-400,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;162;Sonstige ordentliche Aufwendungen;54310300;Fernmeldegebühren;-800,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;162;Sonstige ordentliche Aufwendungen;54310700;Reisekosten, Wegstreckenentschädigung;-1000,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;162;Sonstige ordentliche Aufwendungen;54310800;Sachverständigen-, Gerichts- u. ähnl. Kosten;-20100,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58111000;Mietaufwendungen (ILB);-17400,00;01.01.2017
55-56;Natur- und Umweltschutz;561;Umweltschutzmaßnahmen;561006;Klimaschutz und Energie;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58112000;Betriebskostenaufwendungen (ILB);-7100,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Ertrag;02;Zuwendungen und allgemeine Umlagen;41450000;Zuschüsse von verbundenen Unternehmen,;-0,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Ertrag;02;Zuwendungen und allgemeine Umlagen;41480000;Zuschüsse von übrigen Bereichen;-0,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Ertrag;04;Öffentlich-rechtliche Leistungsentgelte;43110000;Staatliche Verwaltungsgebühren;300,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Ertrag;04;Öffentlich-rechtliche Leistungsentgelte;43120000;Städtische Verwaltungsgebühren;-0,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Ertrag;07;Sonstige ordentliche Erträge;45000002;Umsatzsteuerpflichtige Erträge (19% USt);80000,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Ertrag;07;Sonstige ordentliche Erträge;45700010;Ertr. aus der Aufl. von PRAP  für gel. Zuw.;2255500,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Ertrag;07;Sonstige ordentliche Erträge;45821100;Ertr. a.d. Auflös./Herabsetzung d. Pensionsrückst.;5000,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Ertrag;07;Sonstige ordentliche Erträge;45821200;Ertr. a.d. Auflös./Herabsetzung d. Beihilferückst.;700,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;11;Personalaufwendungen;50110000;Beamtinnen und Beamte;-73800,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-423000,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;11;Personalaufwendungen;50211000;Zuführung zur Versorgungsrücklage - Dienstbezüge;-3600,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-28100,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-82300,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;11;Personalaufwendungen;50410000;Beihilfen/ Unterstützungsleist. u.dgl. f.Beschäft.;-3800,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;11;Personalaufwendungen;50510000;Zuführungen zu Pensionsrückstellungen n. beamten-;-27700,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;11;Personalaufwendungen;50610000;Zuführungen zur Beihilferückst. f. Beschäftigte;-7900,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;12;Versorgungsaufwendungen;51110000;Beamtinnen und Beamte;-45400,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;12;Versorgungsaufwendungen;51410000;Beihilfen, Unterstützungsleistungen für Ver-;-4500,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;12;Versorgungsaufwendungen;51610000;Zuführungen zu Beihilferückstellungen für;-3800,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52620000;Aus- und Fortbildung, Umschulung;-2700,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710100;Büroinventar, -maschinen, Arbeits-, Telefon- u.;-600,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710200;Betriebsgerät u. -inventar u. and. Gebrauchsgegen-;-200,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710203;Verbrauchsmaterialien;-500,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710300;Softwarepflege u.-updates, fachspezif. Anwendungen;-100,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910300;Ausstellungen u. Wettbewerbe u. sonst. Veranstalt.;-340000,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910600;Herstellg. u. Ankauf v. Schriften u. Bildmaterial,;-300,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52911100;Spezielle Zweckausgaben der Verw.zweige (allgem.);-265500,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;14;Bilanzielle Abschreibungen;57410000;AFA auf gel. Zuwendungen (aktive Rechnungsabgrenz);-2396800,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;15;Transferaufwendungen;53150000;Zuschüsse an verbundene Unternehmen,;-0,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;15;Transferaufwendungen;53170000;Zuschüsse an private Unternehmen;-100,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;15;Transferaufwendungen;53180000;Zuschüsse an übrige Bereiche;-648000,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;15;Transferaufwendungen;53180015;Institutionelle Förderung;-53500,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;162;Sonstige ordentliche Aufwendungen;54111000;Personalnebenaufwendungen;-200,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;162;Sonstige ordentliche Aufwendungen;54293000;Mitgliedsbeiträge an Verbände, Vereine u. dgl.;-41400,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;162;Sonstige ordentliche Aufwendungen;54310100;Bürobedarf;-1000,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;162;Sonstige ordentliche Aufwendungen;54310201;Postgebühren allgemein;-1300,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;162;Sonstige ordentliche Aufwendungen;54310300;Fernmeldegebühren;-2200,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;162;Sonstige ordentliche Aufwendungen;54310700;Reisekosten, Wegstreckenentschädigung;-15800,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;162;Sonstige ordentliche Aufwendungen;54310909;Weitere sonst. Geschäftsaufwendungen;-800,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58111000;Mietaufwendungen (ILB);-20800,00;01.01.2017
57;Wirtschaft und Tourismus;571;Wirtschaftsförderung;571001;Förderangelegenheiten, Wirtschafts- u. Standortentwicklung;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58112000;Betriebskostenaufwendungen (ILB);-20000,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573101;Eigenbetrieb Beteiligungen;Ertrag;07;Sonstige ordentliche Erträge;45700010;Ertr. aus der Aufl. von PRAP  für gel. Zuw.;82800,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573101;Eigenbetrieb Beteiligungen;Aufwand;14;Bilanzielle Abschreibungen;57210000;Sonder-AFA auf Finanzanlagen;-0,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573101;Eigenbetrieb Beteiligungen;Aufwand;14;Bilanzielle Abschreibungen;57410000;AFA auf gel. Zuwendungen (aktive Rechnungsabgrenz);-597600,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573101;Eigenbetrieb Beteiligungen;Aufwand;15;Transferaufwendungen;53150000;Zuschüsse an verbundene Unternehmen,;-0,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573101;Eigenbetrieb Beteiligungen;Ertrag;19;Finanzerträge;46150000;Zinserträge von verbundenen Unternehmen,;-0,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Ertrag;02;Zuwendungen und allgemeine Umlagen;41620000;Erträge a. Aufl. von SOPO aus Zuweisungen;200,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Ertrag;05;Privatrechtliche Leistungsentgelte;44620000;Privatrechtliche Entgelte (allgemein);1000,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Ertrag;07;Sonstige ordentliche Erträge;45000001;Umsatzsteuerpflichtige Erträge (7% USt);155500,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Ertrag;07;Sonstige ordentliche Erträge;45000002;Umsatzsteuerpflichtige Erträge (19% USt);1188100,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Ertrag;07;Sonstige ordentliche Erträge;45000003;Standgebühren (19% USt);100000,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Ertrag;07;Sonstige ordentliche Erträge;45821100;Ertr. a.d. Auflös./Herabsetzung d. Pensionsrückst.;11000,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Ertrag;07;Sonstige ordentliche Erträge;45821200;Ertr. a.d. Auflös./Herabsetzung d. Beihilferückst.;1400,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;11;Personalaufwendungen;50110000;Beamtinnen und Beamte;-176100,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-209600,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;11;Personalaufwendungen;50211000;Zuführung zur Versorgungsrücklage - Dienstbezüge;-7700,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-10800,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-33600,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;11;Personalaufwendungen;50410000;Beihilfen/ Unterstützungsleist. u.dgl. f.Beschäft.;-12700,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;11;Personalaufwendungen;50510000;Zuführungen zu Pensionsrückstellungen n. beamten-;-60300,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;11;Personalaufwendungen;50610000;Zuführungen zur Beihilferückst. f. Beschäftigte;-17300,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;12;Versorgungsaufwendungen;51110000;Beamtinnen und Beamte;-101900,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;12;Versorgungsaufwendungen;51410000;Beihilfen, Unterstützungsleistungen für Ver-;-15300,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;12;Versorgungsaufwendungen;51610000;Zuführungen zu Beihilferückstellungen für;-8200,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52312100;Mieten f.d. Benutzung v. EDV-Anlagen (allgemein);-0,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52415000;Gebäude- und sonst. Schadensversicherungen;-400,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710200;Betriebsgerät u. -inventar u. and. Gebrauchsgegen-;-2000,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910200;Werbung;-200000,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910300;Ausstellungen u. Wettbewerbe u. sonst. Veranstalt.;-1964000,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910500;Ehrengaben, Preise und ähnliche Zuwendungen;-60000,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910700;Sonst. Aufwendungen der Öffentlichkeitsarbeit;-100000,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;14;Bilanzielle Abschreibungen;57110280;AFA auf bebaute Grundst., Infrastrukturvermögen,;-3100,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;14;Bilanzielle Abschreibungen;57110290;AFA auf bewegliches Anlagevermögen;-3400,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;15;Transferaufwendungen;53180000;Zuschüsse an übrige Bereiche;-131600,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;162;Sonstige ordentliche Aufwendungen;54111000;Personalnebenaufwendungen;-100,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;162;Sonstige ordentliche Aufwendungen;54310100;Bürobedarf;-3600,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;162;Sonstige ordentliche Aufwendungen;54310201;Postgebühren allgemein;-8700,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;162;Sonstige ordentliche Aufwendungen;54310300;Fernmeldegebühren;-4200,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;162;Sonstige ordentliche Aufwendungen;54310700;Reisekosten, Wegstreckenentschädigung;-3000,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;162;Sonstige ordentliche Aufwendungen;54310909;Weitere sonst. Geschäftsaufwendungen;-72000,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;162;Sonstige ordentliche Aufwendungen;54550001;Autokaskoselbstversicherung (an ABK);-500,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58111000;Mietaufwendungen (ILB);-51200,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573103;Kieler Woche;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58112000;Betriebskostenaufwendungen (ILB);-33700,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573104;Repräsentation und Bewirtung;Ertrag;07;Sonstige ordentliche Erträge;45821100;Ertr. a.d. Auflös./Herabsetzung d. Pensionsrückst.;400,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573104;Repräsentation und Bewirtung;Aufwand;11;Personalaufwendungen;50110000;Beamtinnen und Beamte;-2700,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573104;Repräsentation und Bewirtung;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-69700,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573104;Repräsentation und Bewirtung;Aufwand;11;Personalaufwendungen;50211000;Zuführung zur Versorgungsrücklage - Dienstbezüge;-200,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573104;Repräsentation und Bewirtung;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-4300,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573104;Repräsentation und Bewirtung;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-15400,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573104;Repräsentation und Bewirtung;Aufwand;11;Personalaufwendungen;50410000;Beihilfen/ Unterstützungsleist. u.dgl. f.Beschäft.;-300,00;01.01.2017
57;Wirtschaft und Tourismus;5731;Einrichtungen und Unternehmen;573104;Repräsentation und Bewirtung;Aufwand;11;Personalaufwendungen;50510000;Zuführungen zu Pensionsrückstellungen n. beamten-;-2100,00;01.01.2017
