Produkt,Produktbezeichnung,Produktgruppe,Produktgruppenbezeichnung,Produktbereich,Produktbereich Bezeichnung,Dezernat,Dezernatsbezeichnung,Teilhaushalte,Teilhaushalte Bezeichnung,Amt / Dienststelle,Amt / Dienststelle Bezeichnung,Jahr,Art,Betrag
553000,Friedhof,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2016,Aufwendungen,"-6968,36"
553000,Friedhof,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2017,Erträge,9300
553000,Friedhof,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2017,Aufwendungen,"-7336,64"
553000,Friedhof,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2018,Erträge,9300
553000,Friedhof,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2018,Aufwendungen,"-7460,52"
553000,Eigenbetrieb Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2015,Erträge,"17737,24"
553000,Eigenbetrieb Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2015,Aufwendungen,"-24554,1"
553000,Eigenbetrieb Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2016,Erträge,20000
553000,Eigenbetrieb Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2016,Aufwendungen,-36000
553000,Eigenbetrieb Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2017,Erträge,21080
553000,Eigenbetrieb Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2017,Aufwendungen,-1000
553000,Eigenbetrieb Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2018,Erträge,21080
553000,Eigenbetrieb Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2018,Aufwendungen,-1000
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_25,THH 25 Gebäudemanagement Freiburg,AMT-650,650 Gebäudemanagement Freiburg,2015,Erträge,"18247,9"
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_25,THH 25 Gebäudemanagement Freiburg,AMT-650,650 Gebäudemanagement Freiburg,2015,Aufwendungen,"-421817,85"
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_25,THH 25 Gebäudemanagement Freiburg,AMT-650,650 Gebäudemanagement Freiburg,2016,Erträge,0
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_25,THH 25 Gebäudemanagement Freiburg,AMT-650,650 Gebäudemanagement Freiburg,2016,Aufwendungen,"-101947,31"
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_25,THH 25 Gebäudemanagement Freiburg,AMT-650,650 Gebäudemanagement Freiburg,2017,Erträge,0
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_25,THH 25 Gebäudemanagement Freiburg,AMT-650,650 Gebäudemanagement Freiburg,2017,Aufwendungen,"-110135,06"
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_25,THH 25 Gebäudemanagement Freiburg,AMT-650,650 Gebäudemanagement Freiburg,2018,Erträge,0
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_25,THH 25 Gebäudemanagement Freiburg,AMT-650,650 Gebäudemanagement Freiburg,2018,Aufwendungen,"-110027,16"
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2015,Erträge,1328
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2015,Aufwendungen,"-399608,8"
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2016,Erträge,0
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2016,Aufwendungen,"-372945,84"
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2017,Erträge,"1117,48"
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2017,Aufwendungen,"-415784,59"
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2018,Erträge,"1117,48"
553003,Historische u. jüdische Friedhöfe,5530,Friedhofs- und Bestattungswesen,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2018,Aufwendungen,"-422611,48"
554001,Naturschutz u. Landschaftspflege,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2015,Erträge,"68024,71"
554001,Naturschutz u. Landschaftspflege,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2015,Aufwendungen,"-156842,21"
554001,Naturschutz u. Landschaftspflege,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2016,Erträge,146000
554001,Naturschutz u. Landschaftspflege,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2016,Aufwendungen,"-151009,97"
554001,Naturschutz u. Landschaftspflege,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2017,Erträge,"68123,84"
554001,Naturschutz u. Landschaftspflege,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2017,Aufwendungen,"-151547,33"
554001,Naturschutz u. Landschaftspflege,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2018,Erträge,"68123,84"
554001,Naturschutz u. Landschaftspflege,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-V,Dezernat V BM Prof. Dr. Haag,THH_26,"THH 26 Garten-, Tiefbauamt",AMT-660,"660 Garten-, Tiefbauamt",2018,Aufwendungen,"-160952,16"
554002,Naturschutz und Landschaftsökologie,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2015,Erträge,"30347,45"
554002,Naturschutz und Landschaftsökologie,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2015,Aufwendungen,"-603955,76"
554002,Naturschutz und Landschaftsökologie,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2016,Erträge,3800
554002,Naturschutz und Landschaftsökologie,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2016,Aufwendungen,"-731158,32"
554002,Naturschutz und Landschaftsökologie,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2017,Erträge,"5429,41"
554002,Naturschutz und Landschaftsökologie,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2017,Aufwendungen,"-682860,43"
554002,Naturschutz und Landschaftsökologie,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2018,Erträge,"5429,41"
554002,Naturschutz und Landschaftsökologie,5540,Naturschutz und Landschaftspflege,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2018,Aufwendungen,"-685187,12"
555001,Holzproduktion,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2015,Erträge,1842687
555001,Holzproduktion,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2015,Aufwendungen,"-1876427,42"
555001,Holzproduktion,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2016,Erträge,2160300
555001,Holzproduktion,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2016,Aufwendungen,"-2122488,41"
555001,Holzproduktion,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2017,Erträge,"2500534,51"
555001,Holzproduktion,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2017,Aufwendungen,"-2385686,06"
555001,Holzproduktion,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2018,Erträge,"2500534,51"
555001,Holzproduktion,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2018,Aufwendungen,"-2407764,89"
555002,Ökologische Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2015,Erträge,"79614,26"
555002,Ökologische Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2015,Aufwendungen,"-244804,46"
555002,Ökologische Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2016,Erträge,86000
555002,Ökologische Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2016,Aufwendungen,"-292515,68"
555002,Ökologische Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2017,Erträge,"77981,84"
555002,Ökologische Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2017,Aufwendungen,"-183861,47"
555002,Ökologische Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2018,Erträge,"77981,84"
555002,Ökologische Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2018,Aufwendungen,"-184041,59"
555003,Soziale Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2015,Erträge,"128159,8"
555003,Soziale Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2015,Aufwendungen,"-1256557,13"
555003,Soziale Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2016,Erträge,104600
555003,Soziale Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2016,Aufwendungen,"-1018978,65"
555003,Soziale Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2017,Erträge,"124914,75"
555003,Soziale Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2017,Aufwendungen,-1324449
555003,Soziale Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2018,Erträge,"124914,75"
555003,Soziale Funktion des Waldes,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2018,Aufwendungen,-1320033
555004,Dienstleistungen für Dritte,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2015,Erträge,"323801,57"
555004,Dienstleistungen für Dritte,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2015,Aufwendungen,"-498972,47"
555004,Dienstleistungen für Dritte,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2016,Erträge,242900
555004,Dienstleistungen für Dritte,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2016,Aufwendungen,"-584457,36"
555004,Dienstleistungen für Dritte,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2017,Erträge,"323153,57"
555004,Dienstleistungen für Dritte,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2017,Aufwendungen,"-516057,45"
555004,Dienstleistungen für Dritte,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2018,Erträge,"323153,57"
555004,Dienstleistungen für Dritte,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2018,Aufwendungen,"-517011,86"
555005,Untere Forstbehörde,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2015,Erträge,"2585,11"
555005,Untere Forstbehörde,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2015,Aufwendungen,"-104639,79"
555005,Untere Forstbehörde,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2016,Erträge,1900
555005,Untere Forstbehörde,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2016,Aufwendungen,"-136620,38"
555005,Untere Forstbehörde,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2017,Erträge,2600
555005,Untere Forstbehörde,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2017,Aufwendungen,"-50830,61"
555005,Untere Forstbehörde,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2018,Erträge,2600
555005,Untere Forstbehörde,5550,Forstwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-II,Dezernat II BMin Stuchlik,THH_10,THH 10 Forstamt,AMT-820,820 Forstamt,2018,Aufwendungen,"-51030,78"
555100,Förd.Landwirtsch./Untere Landwirt.beh.,5551,Landwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_22,"THH 22 Amt f. Liegenschaften, Wgwesen",AMT-640,"640 Amt f. Liegenschaften, Wgwesen",2015,Erträge,"953,45"
555100,Förd.Landwirtsch./Untere Landwirt.beh.,5551,Landwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_22,"THH 22 Amt f. Liegenschaften, Wgwesen",AMT-640,"640 Amt f. Liegenschaften, Wgwesen",2015,Aufwendungen,"-14181,96"
555100,Förd.Landwirtsch./Untere Landwirt.beh.,5551,Landwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_22,"THH 22 Amt f. Liegenschaften, Wgwesen",AMT-640,"640 Amt f. Liegenschaften, Wgwesen",2016,Erträge,750
555100,Förd.Landwirtsch./Untere Landwirt.beh.,5551,Landwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_22,"THH 22 Amt f. Liegenschaften, Wgwesen",AMT-640,"640 Amt f. Liegenschaften, Wgwesen",2016,Aufwendungen,"-10674,36"
555100,Förd.Landwirtsch./Untere Landwirt.beh.,5551,Landwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_22,"THH 22 Amt f. Liegenschaften, Wgwesen",AMT-640,"640 Amt f. Liegenschaften, Wgwesen",2017,Erträge,950
555100,Förd.Landwirtsch./Untere Landwirt.beh.,5551,Landwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_22,"THH 22 Amt f. Liegenschaften, Wgwesen",AMT-640,"640 Amt f. Liegenschaften, Wgwesen",2017,Aufwendungen,"-14775,58"
555100,Förd.Landwirtsch./Untere Landwirt.beh.,5551,Landwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_22,"THH 22 Amt f. Liegenschaften, Wgwesen",AMT-640,"640 Amt f. Liegenschaften, Wgwesen",2018,Erträge,950
555100,Förd.Landwirtsch./Untere Landwirt.beh.,5551,Landwirtschaft,55,"Natur- und Landschaftspflege,Friedhofsw.",DEZ-IV,Dezernat IV EBM Neideck,THH_22,"THH 22 Amt f. Liegenschaften, Wgwesen",AMT-640,"640 Amt f. Liegenschaften, Wgwesen",2018,Aufwendungen,"-15138,84"
561001,Altlasten,5610,Umweltschutzmaßnahmen,56,Umweltschutz,DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2015,Erträge,"16140,15"
561001,Altlasten,5610,Umweltschutzmaßnahmen,56,Umweltschutz,DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2015,Aufwendungen,"-314656,65"
561001,Altlasten,5610,Umweltschutzmaßnahmen,56,Umweltschutz,DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2016,Erträge,15000
561001,Altlasten,5610,Umweltschutzmaßnahmen,56,Umweltschutz,DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2016,Aufwendungen,"-355388,35"
561001,Altlasten,5610,Umweltschutzmaßnahmen,56,Umweltschutz,DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2017,Erträge,"46314,64"
561001,Altlasten,5610,Umweltschutzmaßnahmen,56,Umweltschutz,DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2017,Aufwendungen,"-321778,74"
561001,Altlasten,5610,Umweltschutzmaßnahmen,56,Umweltschutz,DEZ-II,Dezernat II BMin Stuchlik,THH_07,THH 7 Umweltschutzamt,AMT-170,170 Umweltschutzamt,2018,Erträge,"46314,64"
